# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FMP42	YMR221C	YMR221C_mRNA	protein_coding	0	2	0	32	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	27
FMP45	YDL222C	YDL222C_mRNA	protein_coding	0	0	0	39	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	35
FMP46	YKR049C	YKR049C_mRNA	protein_coding	0	0	0	56	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	34
FMP48	YGR052W	YGR052W_mRNA	protein_coding	0	1	0	21	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	11
FMP49	YER038W-A	YER038W-A_mRNA	protein_coding	0	1	0	22	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	15
FMP52	YER004W	YER004W_mRNA	protein_coding	0	1	1	8	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1	2
FMS1	YMR020W	YMR020W_mRNA	protein_coding	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11
FMT1	YBL013W	YBL013W_mRNA	protein_coding	0	4	3	65	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	4	38
FOB1	YDR110W	YDR110W_mRNA	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4
FOL1	YNL256W	YNL256W_mRNA	protein_coding	0	2	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	2
FOL2	YGR267C	YGR267C_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
FOL3	YMR113W	YMR113W_mRNA	protein_coding	0	3	1	79	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	3	43
FOX2	YKR009C	YKR009C_mRNA	protein_coding	0	1	3	8	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	1	6
FPK1	YNR047W	YNR047W_mRNA	protein_coding	0	4	4	40	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	4	32
FPR1	YNL135C	YNL135C_mRNA	protein_coding	0	1	0	29	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	17
FPR2	YDR519W	YDR519W_mRNA	protein_coding	0	0	0	30	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	11
FPR3	YML074C	YML074C_mRNA	protein_coding	0	2	2	71	0	0	0	0	21	0	0	0	2	0	0	0	0	0	0	0	2	50
FPR4	YLR449W	YLR449W_mRNA	protein_coding	0	2	1	63	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	2	36
FPS1	YLL043W	YLL043W_mRNA	protein_coding	0	1	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	6
FRA1	YLL029W	YLL029W_mRNA	protein_coding	0	5	4	45	0	0	0	0	27	0	0	0	4	0	0	0	0	0	0	0	5	18
FRE1	YLR214W	YLR214W_mRNA	protein_coding	0	2	2	26	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	2	8
FRE2	YKL220C	YKL220C_mRNA	protein_coding	0	6	2	92	0	0	0	0	35	0	0	0	2	0	0	0	0	0	0	0	6	57
FRE3	YOR381W	YOR381W_mRNA	protein_coding	0	1	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	2
FRE4	YNR060W	YNR060W_mRNA	protein_coding	0	0	1	7	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
FRE5	YOR384W	YOR384W_mRNA	protein_coding	0	2	0	13	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	7
FRE6	YLL051C	YLL051C_mRNA	protein_coding	0	0	1	6	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1
FRE7	YOL152W	YOL152W_mRNA	protein_coding	0	5	8	113	0	0	0	0	51	0	0	0	8	0	0	0	0	0	0	0	5	62
FRE8	YLR047C	YLR047C_mRNA	protein_coding	0	5	3	73	0	0	0	0	40	0	0	0	3	0	0	0	0	0	0	0	5	33
FRK1	YPL141C	YPL141C_mRNA	protein_coding	0	1	1	41	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	1	6
FRM2	YCL026C-A	YCL026C-A_mRNA	protein_coding	0	4	1	26	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	4	10
FRQ1	YDR373W	YDR373W_mRNA	protein_coding	0	0	0	19	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9
FRS1	YLR060W	YLR060W_mRNA	protein_coding	0	4	2	65	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	4	37
FRS2	YFL022C	YFL022C_mRNA	protein_coding	0	5	1	67	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	5	40
FRT1	YOR324C	YOR324C_mRNA	protein_coding	0	0	1	12	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	6
FRT2	YAL028W	YAL028W_mRNA	protein_coding	0	1	2	28	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	27
FSF1	YOR271C	YOR271C_mRNA	protein_coding	0	1	0	57	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	1	29
FSH1	YHR049W	YHR049W_mRNA	protein_coding	0	0	0	29	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	12
FSH2	YMR222C	YMR222C_mRNA	protein_coding	0	0	1	33	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	25
FSH3	YOR280C	YOR280C_mRNA	protein_coding	0	3	1	71	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	3	42
FTH1	YBR207W	YBR207W_mRNA	protein_coding	0	8	1	60	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	8	35
FTR1	YER145C	YER145C_mRNA	protein_coding	0	3	0	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	9
FUB1	YCR076C	YCR076C_mRNA	protein_coding	0	0	4	61	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	0	35
FUI1	YBL042C	YBL042C_mRNA	protein_coding	0	6	5	67	0	0	0	0	31	0	0	0	5	0	0	0	0	0	0	0	6	36
FUM1	YPL262W	YPL262W_mRNA	protein_coding	0	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5
FUN12	YAL035W	YAL035W_mRNA	protein_coding	0	1	3	15	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	1	7
FUN14	YAL008W	YAL008W_mRNA	protein_coding	0	4	2	62	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	4	38
FUN19	YAL034C	YAL034C_mRNA	protein_coding	0	2	0	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	9
FUN26	YAL022C	YAL022C_mRNA	protein_coding	0	1	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	11
FUN30	YAL019W	YAL019W_mRNA	protein_coding	0	0	1	19	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	11
FUR1	YHR128W	YHR128W_mRNA	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
FUR4	YBR021W	YBR021W_mRNA	protein_coding	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8
FUS1	YCL027W	YCL027W_mRNA	protein_coding	0	2	0	30	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	8
FUS2	YMR232W	YMR232W_mRNA	protein_coding	0	1	1	8	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1	2
FUS3	YBL016W	YBL016W_mRNA	protein_coding	0	3	1	69	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	3	37
FYV1	YDR024W	YDR024W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
FYV10	YIL097W	YIL097W_mRNA	protein_coding	0	4	1	35	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	4	21
FYV12	YOR183W	YOR183W_mRNA	protein_coding	0	1	3	67	0	0	0	0	37	0	0	0	3	0	0	0	0	0	0	0	1	30
FYV4	YHR059W	YHR059W_mRNA	protein_coding	0	2	2	36	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	2	18
FYV5	YCL058C	YCL058C_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
FYV6	YNL133C	YNL133C_mRNA	protein_coding	0	1	1	26	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	1	10
FYV7	YLR068W	YLR068W_mRNA	protein_coding	0	0	0	51	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	24
FYV8	YGR196C	YGR196C_mRNA	protein_coding	0	10	4	54	0	0	0	0	30	0	0	0	4	0	0	0	0	0	0	0	10	24
FZF1	YGL254W	YGL254W_mRNA	protein_coding	0	4	2	98	0	0	0	0	20	0	0	0	2	0	0	0	0	0	0	0	4	78
FZO1	YBR179C	YBR179C_mRNA	protein_coding	0	10	2	76	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	10	42
GAA1	YLR088W	YLR088W_mRNA	protein_coding	0	7	2	53	0	0	0	0	27	0	0	0	2	0	0	0	0	0	0	0	7	26
GAB1	YLR459W	YLR459W_mRNA	protein_coding	0	4	1	69	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	4	53
GAC1	YOR178C	YOR178C_mRNA	protein_coding	0	2	2	15	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2	11
GAD1	YMR250W	YMR250W_mRNA	protein_coding	0	0	0	18	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8
GAL1	YBR020W	YBR020W_mRNA	protein_coding	0	0	1	12	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	5
GAL10	YBR019C	YBR019C_mRNA	protein_coding	0	2	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	6
GAL11	YOL051W	YOL051W_mRNA	protein_coding	0	8	2	26	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	8	15
GAL2	YLR081W	YLR081W_mRNA	protein_coding	0	7	2	63	0	0	0	0	29	0	0	0	2	0	0	0	0	0	0	0	7	34
GAL3	YDR009W	YDR009W_mRNA	protein_coding	0	3	1	35	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	3	10
GAL4	YPL248C	YPL248C_mRNA	protein_coding	0	3	2	27	0	0	0	0	20	0	0	0	2	0	0	0	0	0	0	0	3	7
GAL7	YBR018C	YBR018C_mRNA	protein_coding	0	0	2	5	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4
GAL80	YML051W	YML051W_mRNA	protein_coding	0	0	0	33	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	31
GAL83	YER027C	YER027C_mRNA	protein_coding	0	2	3	77	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	2	45
GAP1	YKR039W	YKR039W_mRNA	protein_coding	0	8	1	62	0	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	8	32
GAR1	YHR089C	YHR089C_mRNA	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
GAS1	YMR307W	YMR307W_mRNA	protein_coding	0	5	3	36	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	5	19
GAS2	YLR343W	YLR343W_mRNA	protein_coding	0	15	11	127	0	0	0	0	75	0	0	0	11	0	0	0	0	0	0	0	15	52
GAS3	YMR215W	YMR215W_mRNA	protein_coding	0	4	3	28	0	0	0	0	24	0	0	0	3	0	0	0	0	0	0	0	4	4
GAS4	YOL132W	YOL132W_mRNA	protein_coding	0	4	1	67	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	4	36
GAS5	YOL030W	YOL030W_mRNA	protein_coding	0	0	1	31	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	10
GAT1	YFL021W	YFL021W_mRNA	protein_coding	0	6	5	66	0	0	0	0	43	0	0	0	5	0	0	0	0	0	0	0	6	23
GAT2	YMR136W	YMR136W_mRNA	protein_coding	0	0	3	13	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	6
GAT3	YLR013W	YLR013W_mRNA	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
GAT4	YIR013C	YIR013C_mRNA	protein_coding	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8
GBP2	YCL011C	YCL011C_mRNA	protein_coding	0	0	1	34	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	6
GCD1	YOR260W	YOR260W_mRNA	protein_coding	0	0	0	24	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	3
GCD10	YNL062C	YNL062C_mRNA	protein_coding	0	1	1	26	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	1	12
GCD11	YER025W	YER025W_mRNA	protein_coding	0	3	0	82	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	3	30
GCD14	YJL125C	YJL125C_mRNA	protein_coding	0	3	3	31	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	3	20
GCD2	YGR083C	YGR083C_mRNA	protein_coding	0	1	0	16	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	10
GCD6	YDR211W	YDR211W_mRNA	protein_coding	0	0	1	5	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0
GCD7	YLR291C	YLR291C_mRNA	protein_coding	0	9	1	94	0	0	0	0	55	0	0	0	1	0	0	0	0	0	0	0	9	39
GCG1	YER163C	YER163C_mRNA	protein_coding	0	6	0	62	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	6	39
GCN1	YGL195W	YGL195W_mRNA	protein_coding	0	62	19	111	0	0	0	0	61	0	0	0	19	0	0	0	0	0	0	0	62	50
GCN2	YDR283C	YDR283C_mRNA	protein_coding	0	1	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0
GCN20	YFR009W	YFR009W_mRNA	protein_coding	0	6	1	78	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	6	54
GCN3	YKR026C	YKR026C_mRNA	protein_coding	0	1	0	20	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	8
GCN4	YEL009C	YEL009C_mRNA	protein_coding	0	0	1	13	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	10
GCN5	YGR252W	YGR252W_mRNA	protein_coding	0	4	0	73	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	4	51
GCR1	YPL075W	YPL075W_mRNA	protein_coding	0	0	2	10	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	4
GCR2	YNL199C	YNL199C_mRNA	protein_coding	0	3	4	44	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	3	18
GCS1	YDL226C	YDL226C_mRNA	protein_coding	0	2	2	14	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	2	5
GCV1	YDR019C	YDR019C_mRNA	protein_coding	0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
GCV2	YMR189W	YMR189W_mRNA	protein_coding	0	6	2	24	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	6	11
GCV3	YAL044C	YAL044C_mRNA	protein_coding	0	1	0	73	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	1	27
GCY1	YOR120W	YOR120W_mRNA	protein_coding	0	1	1	20	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	1	7
GDA1	YEL042W	YEL042W_mRNA	protein_coding	0	2	0	62	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	2	14
GDB1	YPR184W	YPR184W_mRNA	protein_coding	0	1	3	14	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	1	3
GDE1	YPL110C	YPL110C_mRNA	protein_coding	0	2	2	26	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	2	9
GDH1	YOR375C	YOR375C_mRNA	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4
GDH2	YDL215C	YDL215C_mRNA	protein_coding	0	11	2	67	0	0	0	0	33	0	0	0	2	0	0	0	0	0	0	0	11	34
GDH3	YAL062W	YAL062W_mRNA	protein_coding	0	12	0	126	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	12	63
GDI1	YER136W	YER136W_mRNA	protein_coding	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
GDS1	YOR355W	YOR355W_mRNA	protein_coding	0	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
GDT1	YBR187W	YBR187W_mRNA	protein_coding	0	2	4	73	0	0	0	0	40	0	0	0	4	0	0	0	0	0	0	0	2	33
GEA1	YJR031C	YJR031C_mRNA	protein_coding	0	13	4	41	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	13	23
GEA2	YEL022W	YEL022W_mRNA	protein_coding	0	1	5	15	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	1	5
GEF1	YJR040W	YJR040W_mRNA	protein_coding	0	6	5	67	0	0	0	0	31	0	0	0	5	0	0	0	0	0	0	0	6	36
GEM1	YAL048C	YAL048C_mRNA	protein_coding	0	25	1	76	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	25	39
GEP3	YOR205C	YOR205C_mRNA	protein_coding	0	1	2	15	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	1	5
GEP4	YHR100C	YHR100C_mRNA	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5
GEP5	YLR091W	YLR091W_mRNA	protein_coding	0	1	1	55	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	1	29
GEP7	YGL057C	YGL057C_mRNA	protein_coding	0	3	2	30	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	3	20
GET1	YGL020C	YGL020C_mRNA	protein_coding	0	4	0	34	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	4	21
GET2	YER083C	YER083C_mRNA	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
GET3	YDL100C	YDL100C_mRNA	protein_coding	0	5	0	62	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	5	28
GET4	YOR164C	YOR164C_mRNA	protein_coding	0	0	0	28	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	6
GEX1	YCL073C	YCL073C_mRNA	protein_coding	0	0	1	13	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1
GEX2	YKR106W	YKR106W_mRNA	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GFA1	YKL104C	YKL104C_mRNA	protein_coding	0	8	0	82	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	8	42
GFD1	YMR255W	YMR255W_mRNA	protein_coding	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7
GFD2	YCL036W	YCL036W_mRNA	protein_coding	0	5	1	20	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	5	12
GGA1	YDR358W	YDR358W_mRNA	protein_coding	0	1	1	14	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	12
GGA2	YHR108W	YHR108W_mRNA	protein_coding	0	0	1	6	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4
GGC1	YDL198C	YDL198C_mRNA	protein_coding	0	3	0	80	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	3	36
GIC1	YHR061C	YHR061C_mRNA	protein_coding	0	3	3	48	0	0	0	0	23	0	0	0	3	0	0	0	0	0	0	0	3	25
GIC2	YDR309C	YDR309C_mRNA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
GID7	YCL039W	YCL039W_mRNA	protein_coding	0	6	3	28	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	6	23
GID8	YMR135C	YMR135C_mRNA	protein_coding	0	0	1	14	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	9
GIM3	YNL153C	YNL153C_mRNA	protein_coding	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8
GIM4	YEL003W	YEL003W_mRNA	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
GIM5	YML094W	YML094W_mRNA	protein_coding	0	1	0	83	0	0	0	0	32	0	0	1	0	0	0	0	0	0	0	0	1	50
GIN4	YDR507C	YDR507C_mRNA	protein_coding	0	23	5	124	0	0	0	0	64	0	0	0	5	0	0	0	0	0	0	0	23	60
GIP1	YBR045C	YBR045C_mRNA	protein_coding	0	8	5	83	0	0	0	0	44	0	0	0	5	0	0	0	0	0	0	0	8	39
GIP2	YER054C	YER054C_mRNA	protein_coding	0	2	6	39	0	0	0	0	17	0	0	0	6	0	0	0	0	0	0	0	2	22
GIP3	YPL137C	YPL137C_mRNA	protein_coding	0	0	1	12	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	6
GIP4	YAL031C	YAL031C_mRNA	protein_coding	0	0	2	35	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	26
GIR2	YDR152W	YDR152W_mRNA	protein_coding	0	1	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	9
GIS1	YDR096W	YDR096W_mRNA	protein_coding	0	2	2	5	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	2	2
GIS2	YNL255C	YNL255C_mRNA	protein_coding	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11
GIS3	YLR094C	YLR094C_mRNA	protein_coding	0	5	2	45	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	5	19
GIS4	YML006C	YML006C_mRNA	protein_coding	0	4	3	71	0	0	0	0	37	0	0	0	3	0	0	0	0	0	0	0	4	34
GIT1	YCR098C	YCR098C_mRNA	protein_coding	0	7	1	30	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	7	20
GLC3	YEL011W	YEL011W_mRNA	protein_coding	0	0	1	7	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4
GLC7	YER133W	YER133W_mRNA	protein_coding	0	0	0	45	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	35
GLC8	YMR311C	YMR311C_mRNA	protein_coding	0	0	0	22	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11
GLE1	YDL207W	YDL207W_mRNA	protein_coding	0	9	5	49	0	0	0	0	22	0	0	0	5	0	0	0	0	0	0	0	9	27
GLE2	YER107C	YER107C_mRNA	protein_coding	0	1	0	22	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	4
GLG1	YKR058W	YKR058W_mRNA	protein_coding	0	7	7	60	0	0	0	0	26	0	0	0	7	0	0	0	0	0	0	0	7	34
GLG2	YJL137C	YJL137C_mRNA	protein_coding	0	0	0	42	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	21
GLK1	YCL040W	YCL040W_mRNA	protein_coding	0	4	1	33	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	4	19
GLN1	YPR035W	YPR035W_mRNA	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
GLN3	YER040W	YER040W_mRNA	protein_coding	0	1	4	27	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	1	14
GLN4	YOR168W	YOR168W_mRNA	protein_coding	0	0	0	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6
GLO1	YML004C	YML004C_mRNA	protein_coding	0	3	3	45	0	0	0	0	22	0	0	0	3	0	0	0	0	0	0	0	3	23
GLO2	YDR272W	YDR272W_mRNA	protein_coding	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6
GLO3	YER122C	YER122C_mRNA	protein_coding	0	1	1	18	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	1	5
GLO4	YOR040W	YOR040W_mRNA	protein_coding	0	5	0	48	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	5	8
GLR1	YPL091W	YPL091W_mRNA	protein_coding	0	3	4	73	0	0	0	0	39	0	0	0	4	0	0	0	0	0	0	0	3	34
GLT1	YDL171C	YDL171C_mRNA	protein_coding	0	33	6	66	0	0	0	0	24	0	0	0	6	0	0	1	0	0	0	1	32	42
GLY1	YEL046C	YEL046C_mRNA	protein_coding	0	0	1	21	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	14
GMC1	YDR506C	YDR506C_mRNA	protein_coding	0	14	12	93	0	0	0	0	49	0	0	0	12	0	0	0	0	0	0	0	14	44
GMC2	YLR445W	YLR445W_mRNA	protein_coding	0	1	3	81	0	0	0	0	41	0	0	0	3	0	0	0	0	0	0	0	1	40
GMH1	YKR030W	YKR030W_mRNA	protein_coding	0	2	0	44	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	2	7
GNA1	YFL017C	YFL017C_mRNA	protein_coding	0	4	3	80	0	0	0	0	52	0	0	0	3	0	0	0	0	0	0	0	4	28
GND1	YHR183W	YHR183W_mRNA	protein_coding	0	0	0	32	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	25
GND2	YGR256W	YGR256W_mRNA	protein_coding	0	6	2	63	0	0	0	0	37	0	0	0	2	0	0	0	0	0	0	0	6	26
GNP1	YDR508C	YDR508C_mRNA	protein_coding	0	16	11	93	0	0	0	0	44	0	0	0	11	0	0	0	0	0	0	0	16	49
GNT1	YOR320C	YOR320C_mRNA	protein_coding	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2
GON7	YJL184W	YJL184W_mRNA	protein_coding	0	3	0	87	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	3	46
GOR1	YNL274C	YNL274C_mRNA	protein_coding	0	1	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	4
GOS1	YHL031C	YHL031C_mRNA	protein_coding	0	0	1	33	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	23
GOT1	YMR292W	YMR292W_mRNA	protein_coding	0	0	0	35	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	18
GPA1	YHR005C	YHR005C_mRNA	protein_coding	0	3	2	28	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	3	17
GPA2	YER020W	YER020W_mRNA	protein_coding	0	13	4	65	0	0	0	0	36	0	0	0	4	0	0	0	0	0	0	0	13	29
